iter	Passed	Remaining
718	218973	85579
719	219249	85263
720	219528	84949
721	219850	84651
722	220162	84349
723	220489	84054
724	220816	83757
725	221155	83466
726	221444	83156
727	221722	82841
728	222054	82547
729	222330	82231
730	222642	81929
731	222966	81632
732	223241	81317
733	223506	80998
734	223790	80686
735	224105	80385
736	224383	80071
737	224717	79777
738	225050	79483
739	225372	79184
740	225700	78888
741	226030	78592
742	226310	78279
743	226583	77964
744	226906	77666
745	227252	77375
746	227588	77081
747	227849	76762
748	228149	76455
749	228439	76146
750	228766	75849
751	229099	75554
752	229411	75251
753	229724	74950
754	230051	74652
755	230320	74336
756	230638	74035
757	230957	73735
758	231230	73420
759	231559	73124
760	231880	72824
761	232150	72509
762	232475	72210
763	232749	71896
764	233027	71583
765	233356	71286
766	233678	70987
767	233989	70684
768	234271	70372
769	234549	70060
770	234877	69762
771	235206	69465
772	235485	69153
773	235815	68855
774	236143	68557
775	236466	68258
776	236790	67959
777	237074	67648
778	237362	67339
779	237638	67026
780	237915	66713
781	238239	66414
782	238564	66115
783	238883	65814
784	239235	65523
785	239547	65220
786	239869	64920
787	240200	64622
788	240482	64311
789	240761	63999
790	241088	63700
791	241411	63401
792	241745	63103
793	242027	62793
794	242335	62488
795	242612	62177
796	242892	61865
797	243175	61555
798	243453	61244
799	243764	60941
800	244041	60629
801	244367	60330
802	244648	60019
803	244955	59715
804	245228	59403
805	245503	59091
806	245825	58790
807	246124	58484
808	246404	58174
809	246720	57872
810	247047	57573
811	247357	57269
812	247645	56961
813	247934	56653
814	248210	56342
815	248535	56042
816	248807	55730
817	249091	55421
818	249372	55111
819	249655	54802
820	249972	54500
821	250261	54192
822	250603	53896
823	250890	53588
824	251164	53277
825	251473	52973
826	251750	52663
827	252042	52356
828	252382	52059
829	252686	51755
830	253017	51455
831	253296	51146
832	253601	50841
833	253925	50541
834	254266	50244
835	254592	49943
836	254858	49631
837	255176	49329
838	255461	49021
839	255788	48721
840	256049	48408
841	256366	48106
842	256654	47799
843	256971	47497
844	257290	47195
845	257594	46890
846	257927	46591
847	258252	46290
848	258580	45990
849	258853	45680
850	259169	45377
851	259488	45075
852	259808	44773
853	260102	44467
854	260425	44165
855	260750	43864
856	261039	43557
857	261366	43256
858	261685	42954
859	261965	42645
860	262281	42342
861	262611	42042
862	262899	41734
